0.0584422 -0.000259089 0.00338215 0.393907 0.397216 -0.441439 -0.438337 0.0879425 0.0895761 -0.0599535 -0.0537495
0.0596331 -0.00025908 0.0034307 0.393867 0.397199 -0.441459 -0.438333 0.0879473 0.0895448 -0.0599514 -0.0537159
0.0607902 -0.000259071 0.00347256 0.393825 0.397175 -0.44148 -0.438335 0.0879524 0.0895032 -0.0599494 -0.053693
0.0621138 -0.000259062 0.00354724 0.393784 0.397106 -0.4415 -0.438366 0.0879573 0.0894367 -0.0599473 -0.053668
0.0634944 -0.000259052 0.0035837 0.393735 0.397065 -0.441524 -0.438394 0.0879631 0.0894143 -0.0599449 -0.0536587
0.0652036 -0.00025904 0.00366244 0.393684 0.396975 -0.44155 -0.438465 0.0879693 0.089404 -0.0599423 -0.0536284
0.0664295 -0.000259026 0.0036948 0.393618 0.396928 -0.441582 -0.438505 0.0879772 0.0894 -0.059939 -0.0536261
0.0677076 -0.000259016 0.00372513 0.39357 0.396885 -0.441606 -0.438545 0.087983 0.0894029 -0.0599366 -0.0536275
0.0689666 -0.000259005 0.00379288 0.393519 0.396804 -0.441632 -0.438625 0.0879891 0.0894192 -0.059934 -0.053622
0.0701563 -0.000258994 0.00382002 0.393468 0.396767 -0.441657 -0.438663 0.0879952 0.0894248 -0.0599315 -0.0536308
0.0712993 -0.000258983 0.00384596 0.393418 0.396732 -0.441682 -0.438701 0.0880011 0.0894326 -0.059929 -0.0536416
0.0724772 -0.000258973 0.00387185 0.39337 0.3967 -0.441706 -0.438736 0.0880069 0.0894411 -0.0599266 -0.0536514
0.0736462 -0.000258962 0.00390345 0.39332 0.39667 -0.441731 -0.438772 0.088013 0.0894558 -0.0599241 -0.0536502
0.0748143 -0.000258951 0.00394967 0.393269 0.396615 -0.441756 -0.43884 0.0880191 0.0894708 -0.0599215 -0.0536691
0.0759916 -0.00025894 0.003969 0.393217 0.396588 -0.441782 -0.438874 0.0880253 0.0894765 -0.059919 -0.0536841
0.0771895 -0.000258928 0.00398942 0.393164 0.396563 -0.441808 -0.438907 0.0880316 0.0894833 -0.0599163 -0.0536966
0.078425 -0.000258916 0.00401458 0.393109 0.396536 -0.441835 -0.438943 0.0880382 0.0894959 -0.0599136 -0.0536981
0.080063 -0.000258904 0.00403341 0.393052 0.396509 -0.441864 -0.438978 0.0880451 0.0894995 -0.0599107 -0.0537056
0.0814131 -0.000258887 0.00406355 0.392975 0.396451 -0.441902 -0.439052 0.0880544 0.0895088 -0.0599068 -0.053729
0.0826807 -0.000258873 0.00407754 0.392909 0.396419 -0.441935 -0.439092 0.0880622 0.0895135 -0.0599036 -0.0537394
0.0840199 -0.00025886 0.0041097 0.392847 0.39635 -0.441965 -0.439177 0.0880696 0.0895268 -0.0599005 -0.0537427
0.0852101 -0.000258845 0.00412 0.392781 0.396312 -0.441999 -0.439222 0.0880776 0.0895297 -0.0598972 -0.0537498
0.0863834 -0.000258832 0.00412946 0.392721 0.396273 -0.442028 -0.439266 0.0880848 0.0895336 -0.0598941 -0.053757
0.0875563 -0.000258819 0.00413827 0.392661 0.396233 -0.442058 -0.439311 0.088092 0.0895372 -0.0598911 -0.0537627
0.0887019 -0.000258806 0.00414716 0.3926 0.396192 -0.442089 -0.439357 0.0880993 0.0895397 -0.0598881 -0.0537659
0.0898578 -0.000258793 0.00415584 0.392539 0.39615 -0.442119 -0.439403 0.0881065 0.0895423 -0.0598851 -0.0537674
0.0910353 -0.00025878 0.00417373 0.392478 0.39606 -0.442149 -0.439497 0.0881139 0.0895468 -0.059882 -0.0537613
0.0922092 -0.000258766 0.00417682 0.392414 0.396013 -0.442181 -0.439545 0.0881215 0.0895444 -0.0598788 -0.0537664
0.0934444 -0.000258752 0.0041783 0.39235 0.395967 -0.442213 -0.439591 0.0881292 0.0895445 -0.0598756 -0.0537732
0.0946523 -0.000258738 0.00417931 0.392281 0.395922 -0.442247 -0.439636 0.0881374 0.0895444 -0.0598722 -0.0537793
0.0963454 -0.000258723 0.00418054 0.392214 0.395833 -0.44228 -0.439721 0.0881456 0.0895409 -0.0598688 -0.0537886
0.0976054 -0.000258702 0.00418291 0.392117 0.395789 -0.442328 -0.439764 0.0881571 0.0895409 -0.059864 -0.0537873
0.0988926 -0.000258686 0.00418153 0.392044 0.395746 -0.442365 -0.439803 0.0881659 0.0895381 -0.0598603 -0.0537919
0.100165 -0.00025867 0.00417035 0.391968 0.395664 -0.442402 -0.439879 0.088175 0.0895279 -0.0598566 -0.0538137
0.101352 -0.000258654 0.00416345 0.391893 0.395621 -0.44244 -0.439917 0.088184 0.0895204 -0.0598528 -0.0538262
0.102507 -0.000258638 0.00415666 0.391821 0.395578 -0.442475 -0.439957 0.0881926 0.0895161 -0.0598492 -0.0538371
0.10368 -0.000258623 0.00414887 0.391751 0.395533 -0.44251 -0.439999 0.088201 0.0895114 -0.0598457 -0.0538476
0.104835 -0.000258607 0.0041401 0.391679 0.395487 -0.442546 -0.440042 0.0882097 0.089506 -0.0598421 -0.053858
0.105999 -0.000258592 0.00412078 0.391607 0.395389 -0.442582 -0.440135 0.0882183 0.0894955 -0.0598385 -0.0538795
0.107154 -0.000258576 0.00411164 0.391533 0.395338 -0.442618 -0.440185 0.0882271 0.0894939 -0.0598348 -0.0538864
0.108321 -0.00025856 0.00409909 0.39146 0.395287 -0.442655 -0.440235 0.0882359 0.0894931 -0.0598311 -0.0538982
0.109543 -0.000258544 0.00408338 0.391385 0.395236 -0.442692 -0.440285 0.0882449 0.089492 -0.0598274 -0.053915
0.111004 -0.000258527 0.00406664 0.391305 0.395184 -0.442732 -0.440336 0.0882545 0.0894905 -0.0598234 -0.0539323
0.112504 -0.000258506 0.00404941 0.391209 0.395133 -0.44278 -0.440387 0.088266 0.0894893 -0.0598186 -0.0539488
0.113991 -0.000258484 0.00401426 0.391109 0.395027 -0.442829 -0.440493 0.088278 0.0894887 -0.0598136 -0.0539783
0.115244 -0.000258463 0.00399559 0.391008 0.394972 -0.442879 -0.440548 0.0882901 0.0894874 -0.0598086 -0.0539923
0.116497 -0.000258444 0.00395556 0.390922 0.394858 -0.442922 -0.440665 0.0883004 0.0894885 -0.0598043 -0.0540204
0.117734 -0.000258425 0.0039339 0.390835 0.3948 -0.442965 -0.440726 0.0883108 0.0894894 -0.0597999 -0.0540347
0.118897 -0.000258407 0.00391178 0.390749 0.394743 -0.443008 -0.440785 0.0883212 0.0894938 -0.0597956 -0.0540494
0.120047 -0.000258389 0.00386424 0.390666 0.394631 -0.443049 -0.440901 0.088331 0.0895022 -0.0597915 -0.0540796
0.12231 -0.000258371 0.00383872 0.390584 0.394576 -0.44309 -0.440958 0.0883409 0.0895047 -0.0597874 -0.0540961
0.123457 -0.000258336 0.00381275 0.39042 0.394523 -0.443171 -0.441012 0.0883605 0.0895089 -0.0597792 -0.0541121
0.12462 -0.000258317 0.00375821 0.390336 0.394423 -0.443213 -0.441115 0.0883706 0.0895164 -0.059775 -0.0541456
0.125817 -0.000258299 0.00373067 0.39025 0.394372 -0.443256 -0.441168 0.088381 0.0895134 -0.0597707 -0.0541609
0.127007 -0.000258279 0.00370223 0.39016 0.394318 -0.443301 -0.441222 0.0883917 0.0895113 -0.0597662 -0.0541766
0.128511 -0.00025826 0.00367262 0.39007 0.394262 -0.443345 -0.441278 0.0884025 0.0895089 -0.0597617 -0.0541925
0.129995 -0.000258235 0.00361077 0.389955 0.394146 -0.443403 -0.441396 0.0884163 0.0895032 -0.0597559 -0.0542257
0.13126 -0.00025821 0.0035801 0.389841 0.394086 -0.44346 -0.441457 0.08843 0.0895005 -0.0597502 -0.0542398
0.132492 -0.000258189 0.00354871 0.389742 0.394023 -0.443509 -0.441522 0.0884419 0.0894974 -0.0597453 -0.054254
0.133753 -0.000258168 0.00348285 0.389644 0.393893 -0.443557 -0.441654 0.0884535 0.0894958 -0.0597404 -0.0542841
0.134943 -0.000258146 0.00344952 0.389544 0.393824 -0.443607 -0.441723 0.0884656 0.089495 -0.0597354 -0.0542979
0.13611 -0.000258126 0.00341648 0.389448 0.393757 -0.443654 -0.441792 0.088477 0.089498 -0.0597306 -0.0543105
0.137257 -0.000258105 0.00334676 0.389354 0.393624 -0.443701 -0.441927 0.0884884 0.0895022 -0.0597259 -0.0543405
0.138407 -0.000258085 0.00331206 0.38926 0.393558 -0.443748 -0.441994 0.0884996 0.089503 -0.0597212 -0.0543553
0.139557 -0.000258065 0.00327658 0.389165 0.393495 -0.443795 -0.442059 0.088511 0.089507 -0.0597165 -0.0543703
0.140727 -0.000258044 0.00323982 0.38907 0.393433 -0.443843 -0.442121 0.0885225 0.0895087 -0.0597117 -0.0543877
0.142058 -0.000258023 0.00320288 0.388971 0.393373 -0.443891 -0.442182 0.0885342 0.0895093 -0.0597068 -0.054405
0.143413 -0.000257998 0.00312864 0.388859 0.393252 -0.443947 -0.442304 0.0885477 0.0895064 -0.0597012 -0.0544395
0.144592 -0.000257973 0.00309041 0.388743 0.393191 -0.444005 -0.442366 0.0885616 0.0895046 -0.0596954 -0.0544577
0.145951 -0.000257951 0.00305267 0.388642 0.393131 -0.444055 -0.442428 0.0885738 0.0895056 -0.0596903 -0.0544748
0.147299 -0.000257926 0.00301302 0.388523 0.39307 -0.444114 -0.442491 0.0885879 0.0895038 -0.0596844 -0.0544942
0.148532 -0.0002579 0.00297429 0.388405 0.393008 -0.444173 -0.442555 0.0886021 0.0895037 -0.0596785 -0.0545122
0.149787 -0.000257877 0.002895 0.388296 0.392879 -0.444227 -0.44269 0.0886152 0.0894981 -0.059673 -0.0545489
0.151009 -0.000257853 0.0028552 0.388184 0.392809 -0.444283 -0.442764 0.0886286 0.0894941 -0.0596674 -0.0545672
0.152161 -0.000257829 0.00281487 0.388074 0.392737 -0.444337 -0.44284 0.0886418 0.0894961 -0.0596619 -0.0545849
0.153308 -0.000257806 0.0027735 0.387969 0.392664 -0.444389 -0.442918 0.0886543 0.0894967 -0.0596567 -0.0546043
0.154454 -0.000257784 0.00269056 0.387865 0.392513 -0.444441 -0.443079 0.0886669 0.089501 -0.0596515 -0.0546422
0.155614 -0.000257761 0.00265009 0.387759 0.392436 -0.444494 -0.443162 0.0886796 0.0895041 -0.0596462 -0.0546588
0.156808 -0.000257738 0.00260945 0.387652 0.39236 -0.444547 -0.443245 0.0886925 0.0895126 -0.0596408 -0.0546753
0.158125 -0.000257714 0.00256844 0.38754 0.392286 -0.444603 -0.443325 0.0887058 0.0895212 -0.0596352 -0.0546921
0.159901 -0.000257687 0.00252624 0.387416 0.392213 -0.444664 -0.443404 0.0887207 0.0895261 -0.059629 -0.0547109
0.161246 -0.00025765 0.00244043 0.387247 0.392069 -0.444748 -0.443559 0.088741 0.0895367 -0.0596206 -0.0547525
0.162458 -0.000257622 0.00235138 0.387118 0.391927 -0.444813 -0.443712 0.0887565 0.0895413 -0.0596141 -0.0547996
0.163684 -0.000257597 0.00230969 0.387 0.391856 -0.444871 -0.443783 0.0887706 0.0894854 -0.0596083 -0.0548247
0.164886 -0.000257571 0.00226521 0.38688 0.39179 -0.44493 -0.443861 0.0887849 0.0894961 -0.0596023 -0.0548542
0.166051 -0.000257546 0.00222347 0.386762 0.391726 -0.444989 -0.443936 0.0887991 0.0894638 -0.0595964 -0.0548841
0.167209 -0.000257521 0.00217655 0.386647 0.391662 -0.445046 -0.444018 0.0888129 0.0894775 -0.0595906 -0.0549215
0.168373 -0.000257496 0.00213244 0.386531 0.391599 -0.445104 -0.444097 0.0888267 0.089439 -0.0595848 -0.0549581
0.169557 -0.00025747 0.00208394 0.386414 0.391533 -0.445162 -0.444187 0.0888408 0.0894594 -0.059579 -0.0549997
0.170741 -0.000257445 0.00199094 0.386295 0.391391 -0.445221 -0.444379 0.0888551 0.0894504 -0.059573 -0.0550776
0.171901 -0.000257419 0.00194461 0.386174 0.391312 -0.445281 -0.444481 0.0888696 0.0894169 -0.059567 -0.055115
0.173219 -0.000257393 0.001899 0.386055 0.391231 -0.44534 -0.444595 0.0888838 0.0894487 -0.059561 -0.0551477
0.174795 -0.000257363 0.00185167 0.385919 0.391149 -0.445408 -0.444705 0.0889002 0.089435 -0.0595542 -0.0551832
0.176334 -0.000257328 0.00175783 0.385755 0.390977 -0.44549 -0.444938 0.0889198 0.0894563 -0.059546 -0.0552475
0.177587 -0.000257293 0.00166484 0.385593 0.390792 -0.44557 -0.445183 0.0889392 0.0894771 -0.0595379 -0.0553051
0.178825 -0.000257264 0.00161851 0.38546 0.390697 -0.445636 -0.445309 0.0889551 0.0895083 -0.0595313 -0.0553312
0.180033 -0.000257236 0.00157179 0.385328 0.390604 -0.445702 -0.445424 0.088971 0.0894993 -0.0595247 -0.0553582
0.181187 -0.000257208 0.00152623 0.385198 0.390513 -0.445766 -0.44554 0.0889865 0.0895185 -0.0595182 -0.0553825
0.182365 -0.000257181 0.00147866 0.385074 0.390422 -0.445828 -0.445649 0.0890015 0.0895009 -0.059512 -0.0554099
0.183523 -0.000257153 0.00143389 0.384945 0.390332 -0.445892 -0.445759 0.0890169 0.0895146 -0.0595056 -0.0554323
0.184695 -0.000257126 0.00134171 0.384818 0.390147 -0.445955 -0.445971 0.0890321 0.0894911 -0.0594992 -0.0554826
0.185838 -0.000257098 0.00129473 0.384689 0.390051 -0.446019 -0.446074 0.0890476 0.0894583 -0.0594928 -0.0555094
0.186983 -0.000257071 0.00125088 0.384562 0.389957 -0.446082 -0.446178 0.0890628 0.0894563 -0.0594864 -0.0555318
0.188136 -0.000257043 0.00120489 0.384435 0.389864 -0.446146 -0.446277 0.0890781 0.0894356 -0.0594801 -0.0555578
0.189382 -0.000257015 0.00116053 0.384305 0.389771 -0.44621 -0.446375 0.0890936 0.0894258 -0.0594736 -0.0555832
0.190988 -0.000256985 0.00107088 0.384164 0.389582 -0.44628 -0.446568 0.0891105 0.0893835 -0.0594665 -0.0556382
0.192602 -0.000256945 0.00102563 0.383981 0.389485 -0.446371 -0.446663 0.0891324 0.0893527 -0.0594574 -0.0556681
0.19383 -0.000256905 0.000983342 0.383796 0.389387 -0.446463 -0.44676 0.0891546 0.0893262 -0.0594481 -0.0556962
0.195076 -0.000256874 0.000896522 0.383654 0.389195 -0.446533 -0.44695 0.0891717 0.0892792 -0.059441 -0.0557621
0.196336 -0.000256843 0.000851753 0.383509 0.389094 -0.446606 -0.447047 0.0891891 0.0892398 -0.0594338 -0.0558022
0.197526 -0.000256811 0.000810495 0.383361 0.388993 -0.446679 -0.447149 0.0892068 0.0892173 -0.0594264 -0.0558399
0.198685 -0.000256781 0.00072581 0.383221 0.388787 -0.446749 -0.447357 0.0892236 0.089148 -0.0594194 -0.0559294
0.199835 -0.000256751 0.00068292 0.383083 0.38868 -0.446817 -0.447465 0.0892401 0.0891026 -0.0594125 -0.0559812
0.200974 -0.000256721 0.000641172 0.382946 0.388575 -0.446885 -0.447577 0.0892565 0.0890754 -0.0594057 -0.0560347
0.202114 -0.000256692 0.000599431 0.382809 0.388472 -0.446953 -0.44769 0.0892729 0.0890545 -0.0593988 -0.05609
0.203276 -0.000256662 0.000557336 0.382672 0.388369 -0.447021 -0.447804 0.0892894 0.0890276 -0.059392 -0.056149
0.204438 -0.000256632 0.000514262 0.382531 0.388265 -0.447092 -0.44792 0.0893063 0.0890004 -0.0593849 -0.0562129
0.20563 -0.000256601 0.000472632 0.382389 0.388161 -0.447162 -0.448041 0.0893233 0.0889774 -0.0593778 -0.0562764
0.207267 -0.000256569 0.00043265 0.382242 0.388055 -0.447235 -0.448164 0.0893409 0.0889511 -0.0593705 -0.05634
0.208755 -0.000256526 0.000354126 0.38204 0.387838 -0.447335 -0.448425 0.0893651 0.0889073 -0.0593604 -0.0564707
0.209985 -0.000256486 0.000315613 0.381855 0.387726 -0.447427 -0.448564 0.0893873 0.0888933 -0.0593511 -0.0565369
0.211243 -0.000256452 0.00023938 0.3817 0.387496 -0.447504 -0.448853 0.0894058 0.08888 -0.0593434 -0.0566707
0.212487 -0.000256418 0.000202451 0.381542 0.387379 -0.447583 -0.449002 0.0894249 0.0888814 -0.0593355 -0.0567363
0.213712 -0.000256384 0.00016542 0.381384 0.387267 -0.447661 -0.449148 0.0894438 0.0888923 -0.0593276 -0.0568018
0.214835 -0.00025635 0.000129148 0.381228 0.387157 -0.447739 -0.44929 0.0894625 0.088906 -0.0593198 -0.0568663
0.215992 -0.000256319 5.72267e-05 0.381083 0.386945 -0.447811 -0.449564 0.0894798 0.0889337 -0.0593126 -0.0569941
0.217163 -0.000256287 2.20139e-05 0.380934 0.386839 -0.447885 -0.449699 0.0894977 0.0889437 -0.0593051 -0.0570565
0.218348 -0.000256254 -1.26506e-05 0.380782 0.386736 -0.44796 -0.449829 0.0895159 0.0889565 -0.0592975 -0.0571154
0.219538 -0.000256221 -4.45212e-05 0.380628 0.386635 -0.448037 -0.449954 0.0895345 0.0889688 -0.0592898 -0.0571716
0.220749 -0.000256187 -7.69317e-05 0.380471 0.386534 -0.448115 -0.450075 0.0895532 0.088976 -0.059282 -0.0572272
0.222201 -0.000256153 -0.000108039 0.380312 0.386434 -0.448194 -0.450194 0.0895723 0.0889832 -0.059274 -0.0572803
0.223742 -0.000256111 -0.000138599 0.380119 0.386332 -0.44829 -0.450311 0.0895954 0.0889862 -0.0592644 -0.0573319
0.225015 -0.000256066 -0.000199884 0.379913 0.386115 -0.448392 -0.450548 0.0896201 0.0889796 -0.0592541 -0.0574339
0.22627 -0.000256029 -0.000258533 0.379742 0.385874 -0.448477 -0.450796 0.0896406 0.0889602 -0.0592456 -0.0575298
0.227546 -0.000255993 -0.000287426 0.379573 0.385745 -0.448561 -0.450925 0.0896609 0.0889535 -0.0592371 -0.0575765
0.228739 -0.000255955 -0.00031506 0.379399 0.385617 -0.448648 -0.451052 0.0896817 0.0889601 -0.0592284 -0.0576205
0.229943 -0.00025592 -0.000340839 0.379236 0.385489 -0.448729 -0.451173 0.0897013 0.0889659 -0.0592203 -0.0576614
0.231134 -0.000255884 -0.000392462 0.379071 0.385233 -0.448811 -0.451405 0.0897211 0.0889792 -0.059212 -0.0577421
0.232289 -0.000255849 -0.000417292 0.378906 0.3851 -0.448893 -0.451519 0.0897408 0.0889853 -0.0592038 -0.0577806
0.233452 -0.000255814 -0.000441893 0.378746 0.38497 -0.448972 -0.451627 0.08976 0.0889988 -0.0591958 -0.0578181
0.234603 -0.000255779 -0.000464886 0.378584 0.384842 -0.449053 -0.451729 0.0897795 0.0890131 -0.0591877 -0.057853
0.23578 -0.000255744 -0.00051119 0.378422 0.384583 -0.449133 -0.451919 0.0897988 0.0890393 -0.0591796 -0.0579227
0.236942 -0.000255709 -0.000532521 0.378256 0.384451 -0.449215 -0.452008 0.0898187 0.0890513 -0.0591713 -0.0579545
0.238476 -0.000255673 -0.000553468 0.378092 0.384323 -0.449297 -0.452091 0.0898384 0.0890695 -0.0591631 -0.0579856
0.239895 -0.000255626 -0.000574562 0.377873 0.384195 -0.449406 -0.452168 0.0898646 0.0890866 -0.0591522 -0.0580168
0.241139 -0.000255582 -0.000614798 0.37767 0.383942 -0.449507 -0.452304 0.089889 0.0891189 -0.059142 -0.0580757
0.242348 -0.000255543 -0.00063278 0.377491 0.383809 -0.449596 -0.45237 0.0899105 0.0891279 -0.059133 -0.0581014
0.243595 -0.000255505 -0.000651062 0.377316 0.383674 -0.449683 -0.452435 0.0899315 0.089139 -0.0591243 -0.0581275
0.244796 -0.000255466 -0.000669031 0.377134 0.383534 -0.449773 -0.4525 0.0899532 0.0891497 -0.0591152 -0.0581532
0.245993 -0.000255428 -0.00068685 0.376958 0.383387 -0.44986 -0.452567 0.0899743 0.0891584 -0.0591064 -0.0581784
0.247171 -0.00025539 -0.000702442 0.376782 0.383236 -0.449948 -0.452636 0.0899954 0.0891671 -0.0590976 -0.0581999
0.248393 -0.000255353 -0.000734219 0.376608 0.38291 -0.450034 -0.452783 0.0900163 0.0891823 -0.0590889 -0.0582438
0.249576 -0.000255314 -0.000749033 0.376427 0.382735 -0.450124 -0.452864 0.090038 0.0891917 -0.0590799 -0.0582636
0.250776 -0.000255275 -0.000762835 0.37625 0.382561 -0.450212 -0.452941 0.0900592 0.0892142 -0.059071 -0.0582817
0.251932 -0.000255237 -0.000790404 0.37607 0.382213 -0.450302 -0.453085 0.0900807 0.0892647 -0.0590621 -0.058319
0.253106 -0.000255199 -0.000803474 0.375896 0.382038 -0.450388 -0.453152 0.0901016 0.0892915 -0.0590534 -0.0583369
0.25452 -0.000255161 -0.000815672 0.375719 0.38187 -0.450476 -0.453209 0.0901229 0.0893272 -0.0590445 -0.0583532
0.256007 -0.000255114 -0.000837313 0.375504 0.381549 -0.450583 -0.453296 0.0901487 0.0894023 -0.0590337 -0.0583818
0.257227 -0.000255065 -0.000848169 0.375276 0.381394 -0.450696 -0.453328 0.0901759 0.0894377 -0.0590224 -0.0583966
0.258466 -0.000255025 -0.00085851 0.375089 0.381244 -0.450789 -0.453351 0.0901984 0.0894719 -0.059013 -0.0584108
0.259796 -0.000254983 -0.000867929 0.374897 0.381095 -0.450884 -0.453371 0.0902214 0.0895009 -0.0590034 -0.0584236
0.261037 -0.000254939 -0.000877703 0.374691 0.380943 -0.450987 -0.453389 0.0902461 0.0895236 -0.0589931 -0.0584368
0.262238 -0.000254897 -0.000894208 0.374497 0.38063 -0.451083 -0.453427 0.0902693 0.0895646 -0.0589834 -0.0584588
0.263392 -0.000254856 -0.000902248 0.374309 0.380464 -0.451177 -0.453453 0.0902919 0.0895795 -0.058974 -0.0584697
